CEP170	NEURL4
CEP170	PCM1
CEP170	PCYT1A
CEP170	RALY
CEP170	SNAPIN
CEP170	SSBP1
CEP170	WDR62
CEP170	YWHAQ
CEP170	ZFP106
CEP170L	LMO3
CEP170L	RALYL
CEP170L	RUNX1T1
CEP250	KAT2B
CEP250	NEK2
CEP250	PLEKHA5
CEP250	YWHAQ
CEP290	MAPK10
CEP290	SUMO1
CEP350	FGFR1OP
CEP350	PAWR
CEP350	PLEKHA5
CEP350	PPP2CA
CEP350	PPP2R1A
CEP350	PPP2R3C
CEP350	TES
CEP350	TLN1
CEP350	TLN2
CEP350	VCL
CEP55	FBXO28
CEP55	FTH1
CEP55	GNB2L1
CEP55	HNRNPA1L2
CEP55	IKBIP
CEP55	PCBP1
CEP55	PDCD6IP
CEP55	POM121
CEP55	SET
CEP55	SPAG5
CEP55	TSG101
CEP55	VPS28
CEP55	VPS37C
CEP63	DDX26B
CEP63	DISC1
CEP63	DST
CEP63	EXOC4
CEP63	KIAA0182
CEP63	MACF1
CEP63	MBIP
CEP63	NCOR2
CEP63	NDEL1
CEP63	PPP1R13B
CEP63	PPP4R1
CEP63	SMC3
CEP63	SNRNP70
CEP63	SPTAN1
CEP63	SPTBN1
CEP63	SYNE1
CEP63	USHBP1
CEP70	DAZAP2
CEP70	DNAJB11
CEP70	FAM118B
CEP70	KIAA1267
CEP70	MCM10
CEP70	MEST
CEP70	MRPL44
CEP70	MYST2
CEP70	NKAP
CEP70	NRIP1
CEP70	PLA2G2A
CEP70	RCOR3
CEP70	SERPINH1
CEP70	SRGN
CEP70	STMN2
CEP70	SUV39H2
CEP70	TAF1D
CEP70	TCEB3B
CEP70	TIMM16
CEP70	TRIM29
CEP70	UTP14A
CEP70	ZBTB16
CEP70	ZBTB8A
CEP70	ZNF408
CEP70	ZNF426
CEP72	IGHM
CEP72	KIAA0408
CEP72	LNX1
CEP72	MCM10
CEP72	PCM1
CEP72	PPP1CB
CEP72	PPP1R10
CEP72	PPP1R11
CEP72	PPP1R12A
CEP72	PPP1R12B
CEP72	PPP1R12C
CEP72	PPP1R2
CEP72	PPP1R7
CEP72	PPP1R8
CEP72	SH2D4A
CEP72	SPATA2
CEP72	YLPM1
CEP72	ZBTB16
CEP72	ZNF417
CEP76	DCTD
CEP76	DCTN1
CEP76	DCTN2
CEP76	DCTN4
CEP76	FOLR1
CEP76	GFAP
CEP76	GNAI1
CEP76	GNAI2
CEP76	GNAI3
CEP76	GNB1
CEP76	GNB2
CEP76	KIAA1279
CEP76	MAGEA11
CEP76	MPRIP
CEP76	PAICS
CEP76	RAI14
CEP76	SALL2
CEP78	NAP1L4
CEP78	NSUN2
CEP78	SQSTM1
CEP78	UBR5
CEP78	VPRBP
CEP97	CP110
CEP97	PLK1
CEPT1	MYC
CERCAM	UBC
CES1	GUSB
CETN1	USP49
CETN2	POC5
CETN2	RAD23B
CETN2	SFI1
CETN2	USP44
CETN2	USP49
CETN2	XPC
CETN3	CETN2
CETN3	IKBKG
CETN3	PDE6D
CETN3	UNC119
CETN3	USP49
CETP	EWSR1
CFB	CFP
CFD	SERPINF2
CFDP1	EWSR1
CFH	CRP
CFH	GPM1
CFH	GRB2
CFH	HEM12
CFH	HIP1
CFH	NCL1
CFH	SELL
CFHR1	LBP
CFL1	EGFR
CFL1	H2AFX
CFL1	HSPH1
CFL1	LIMK1
CFL1	LIMK2
CFL1	MAPK6
CFL1	MAPK8IP2
CFL1	MYCBP
CFL1	ROCK1
CFL1	RPS6KA1
CFL1	SRC
CFL1	SSH1
CFL1	SSH2
CFL1	TAB1
CFL1	TAGLN
CFL1	TPI1
CFL1	TXNDC17
CFL1	UBC
CFL1	UCHL5
CFL1	YWHAQ
CFLAR	DEDD
CFLAR	DEDD2
CFLAR	DOK2
CFLAR	FADD
CFLAR	FAS
CFLAR	ITCH
CFLAR	MAP3K14
CFLAR	MIB1
CFLAR	NOD1
CFLAR	NOL3
CFLAR	RAF1
CFLAR	RIPK1
CFLAR	RIPK2
CFLAR	SF3B3
CFLAR	TNFRSF10A
CFLAR	TNFRSF10B
CFLAR	TP53
CFLAR	TRAF1
CFLAR	TRAF2
CFLAR	TRAF3
CFLAR	UBC
CFP	MTOR
CFTR	CLCN3
CFTR	COMMD1
CFTR	DNAJA1
CFTR	DNAJB1
CFTR	DNAJC5
CFTR	EZR
CFTR	GOPC
CFTR	HDAC6
CFTR	HSP90AA1
CFTR	HSPA8
CFTR	JKAMP
CFTR	KCNJ1
CFTR	NEDD4
CFTR	PDZD3
CFTR	PDZK1
CFTR	PRKAA1
CFTR	PRKCE
CFTR	RNF5
CFTR	SLC4A8
CFTR	SLC9A3R1
CFTR	SLC9A3R2
CFTR	SNAP23
CFTR	STUB1
CFTR	STX1A
CFTR	UBC
CFTR	UBE3A
CFTR	USP10
CFTR	VCP
CGA	CGB
CGA	FSHB
CGA	LHCGR
CGA	PTN
CGGBP1	SUV39H2
CGN	SFN
CGN	TJP1
CGN	TJP2
CGN	YWHAB
CGN	YWHAG
CGNL1	YWHAE
CGNL1	YWHAG
CGNL1	YWHAZ
CGRRF1	UBE2U
CHAC1	RHOXF2
CHAF1A	CBX1
CHAF1A	CHAF1B
CHAF1A	DDX41
CHAF1A	DMAP1
CHAF1A	EIF3C
CHAF1A	GTF2I
CHAF1A	HIST1H3A
CHAF1A	HIST1H3E
CHAF1A	HMGB2
CHAF1A	LZTR1
CHAF1A	MBD1
CHAF1A	MGC53867
CHAF1A	NONO
CHAF1A	PAF1
CHAF1A	PCBD2
CHAF1A	PCNA
CHAF1A	PRKDC
CHAF1A	PRPF31
CHAF1A	RBM3
CHAF1A	RBM9
CHAF1A	RPA1
CHAF1A	RPS3
CHAF1A	RPS9
CHAF1A	SET
CHAF1A	SETDB1
CHAF1A	SUMO1
CHAF1A	SUMO2
CHAF1A	SUMO3
CHAF1A	TCERG1
CHAF1A	WRN
CHAF1A	XPC
CHAF1A	XRCC5
CHAF1A	XRCC6
CHAF1A	YWHAB
CHAF1A	YWHAE
CHAF1A	YWHAG
CHAF1A	YWHAQ
CHAF1A	YWHAZ
CHAF1B	HIST1H3A
CHAF1B	HIST1H3E
CHAF1B	HIST3H3
CHAF1B	SETDB1
CHAF1B	SUMO2
CHCHD1	ICT1
CHCHD2	SIRT1
CHCHD2	UBC
CHCHD3	ERH
CHCHD3	KRTAP4-12
CHCHD3	NUDT3
CHCHD3	RECQL4
CHCHD3	SNCA
CHCHD3	UBC
CHCHD4	CIAPIN1
CHCHD4	TUBB2C
CHCHD6	ERH
CHCHD6	UBC
CHD1	HDAC1
CHD1	HIST1H3A
CHD1	HMGA1
CHD1	MLLT1
CHD1	NCOR1
CHD1	SAFB
CHD1	SRSF3
CHD1	SSRP1
CHD1	SUMO1
CHD1L	EIF4A1
CHD1L	H2AFX
CHD1L	H2AFZ
CHD1L	HIST1H2BB
CHD1L	HIST1H2BK
CHD1L	HIST2H2AA4
CHD1L	HIST3H2A
CHD1L	LOC644914
CHD1L	PARP1
CHD1L	PARP2
CHD1L	PRKDC
CHD1L	RFC2
CHD1L	RPA1
CHD1L	RPA2
CHD1L	RPA3
CHD1L	SUPT16H
CHD1L	XRCC1
CHD1L	XRCC5
CHD1L	XRCC6
CHD2	SUMO1
CHD3	CHD4
CHD3	CHD6
CHD3	CPE
CHD3	CRCT1
CHD3	CREB1
CHD3	CSNK2A1
CHD3	CSTF2
CHD3	CTBP1
CHD3	CTTN
CHD3	DDX5
CHD3	ESR1
CHD3	FABP4
CHD3	FAM134A
CHD3	FBP2
CHD3	FUBP1
CHD3	GADD45A
CHD3	GPS2
CHD3	GSK3B
CHD3	HABP4
CHD3	HDAC1
CHD3	HDAC2
CHD3	HIC1
CHD3	HIST1H3A
CHD3	HSD17B10
CHD3	HSF1
CHD3	HSPH1
CHD3	HTT
CHD3	IK
CHD3	IMMT
CHD3	IVNS1ABP
CHD3	JUN
CHD3	KDM1A
CHD3	KIF15
CHD3	LUC7L2
CHD3	MAFG
CHD3	MAN2A2
CHD3	MBD2
CHD3	MBD3L1
CHD3	MTA1
CHD3	MTA2
CHD3	MTA3
CHD3	MYB
CHD3	NAB2
CHD3	NR1H2
CHD3	NR4A1
CHD3	PAICS
CHD3	PCMT1
CHD3	PCNT
CHD3	PLK4
CHD3	PRG2
CHD3	PSME1
CHD3	PTN
CHD3	PTPRS
CHD3	PUF60
CHD3	RAD21
CHD3	RAD51
CHD3	RBBP4
CHD3	RGS2
CHD3	RPL29
CHD3	SAFB
CHD3	SAT1
CHD3	SDCCAG3
CHD3	SERBP1
CHD3	SERF2
CHD3	SGSM2
CHD3	SIN3A
CHD3	SIRT6
CHD3	SLC27A6
CHD3	SMARCA2
CHD3	SMARCA5
CHD3	SRRT
CHD3	SUMO1
CHD3	SUMO2
CHD3	TAF6
CHD3	TAL1
CHD3	THOC7
CHD3	TNFRSF14
CHD3	TNNT1
CHD3	TP53
CHD3	TP73
CHD3	TRIM28
CHD3	TSC22D1
CHD3	TSPAN6
CHD3	TTR
CHD3	TXNDC9
CHD3	UBA3
CHD3	UBE2I
CHD3	UROD
CHD3	XRCC4
CHD4	EMD
CHD4	H3F3A
CHD4	HDAC1
CHD4	HDAC2
CHD4	HIST1H3A
CHD4	HNRNPC
CHD4	IKZF1
CHD4	IKZF2
CHD4	IKZF3
CHD4	IKZF4
CHD4	MBD3
CHD4	MBD3L2
CHD4	MCRS1
CHD4	MTA1
CHD4	MTA2
CHD4	MYC
CHD4	NAB1
CHD4	NAB2
CHD4	NR4A1
CHD4	PARK7
CHD4	PCNT
CHD4	PML
CHD4	RBBP4
CHD4	RBBP7
CHD4	SAP30
CHD4	SATB1
CHD4	SIN3A
CHD4	SMARCA4
CHD4	SMARCC1
CHD4	SMARCE1
CHD4	SRRM1
CHD4	SUMO2
CHD4	TAL1
CHD4	TAT
CHD4	TRIM27
CHD4	UBASH3B
CHD4	UBC
CHD4	USP36
CHD4	XRN1
CHD6	TOLLIP
CHD7	CTCF
CHD7	NLK
CHD7	PBRM1
CHD7	PPARG
CHD7	SMARCA4
CHD7	SMARCC1
CHD7	SMARCC2
CHD7	SMARCE1
CHD7	TERF2
CHD8	CREB1
CHD8	CTCF
CHD8	CTDP1
CHD8	CTNNB1
CHD8	RBBP5
CHD8	TAT
CHD8	TCERG1
CHD8	TERF1
CHD8	TERF2
CHD8	TOP3B
CHD8	TP53
CHD8	USF1
CHD8	WDR5
CHD8	ZNF143
CHDH	RPL8
CHDH	SEZ6
CHEK1	CLSPN
CHEK1	CSNK2A1
CHEK1	CUL4A
CHEK1	DDB1
CHEK1	DNMT1
CHEK1	FANCE
CHEK1	HSP90AA1
CHEK1	MCD1
CHEK1	MCPH1
CHEK1	MDM4
CHEK1	MEN1
CHEK1	MSH2
CHEK1	MSH6
CHEK1	NEK9
CHEK1	PCNA
CHEK1	POLA1
CHEK1	PRKDC
CHEK1	SFN
CHEK1	SMAD4
CHEK1	TIMELESS
CHEK1	TP53
CHEK1	TP53BP1
CHEK1	UBC
CHEK1	USP7
CHEK1	XIAP
CHEK1	XPO1
CHEK1	XRCC5
CHEK1	XRCC6
CHEK2	EBNA-3A
CHEK2	FOXM1
CHEK2	GINS2
CHEK2	JPH1
CHEK2	MDC1
CHEK2	MDM2
CHEK2	MDM4
CHEK2	MSH2
CHEK2	MUS81
CHEK2	PLK1
CHEK2	PLK3
CHEK2	RAD50
CHEK2	REV3L
CHEK2	STK38
CHEK2	TP53
CHEK2	TP53BP1
CHEK2	VCP
CHERP	SF3A1
CHERP	SF3A2
CHERP	UBC
CHERP	WBP4
CHFR	EEF1G
CHFR	HDAC1
CHFR	HLTF
CHFR	MAD2L1
CHFR	PLK1
CHFR	PML
CHFR	UBC
CHFR	UBE2D1
CHFR	UBE2D2
CHFR	UBE2D3
CHFR	UBE2D4
CHFR	UBE2E1
CHFR	UBE2E2
CHFR	UBE2E3
CHFR	UBE2N
CHFR	UBE2W
CHFR	USP7
CHGA	NEK2
CHGA	PFDN1
CHGA	PLG
CHGB	FGFR3
CHGB	MARK3
CHGB	MGLL
CHGB	MOGS
CHGB	OGG1
CHGB	PKN2
CHGB	POLD1
CHGB	PTEN
CHGB	RAC2
CHGB	RAP1B
CHGB	RCC1
CHGB	S100A8
CHGB	SAFB2
CHGB	SGK223
CHGB	SLC25A6
CHGB	TAZ
CHGB	TK1
CHGB	TUBB2A
CHGB	TWF2
CHGB	YLPM1
CHIC1	UBC
CHIC2	HOXA1
CHIC2	KRTAP4-12
CHIC2	MDFI
CHIC2	OTX1
CHIC2	PLEKHF2
CHIC2	TOP3B
CHIC2	U2AF2
CHIC2	UBC
CHM	RAB1A
CHM	RAB1B
CHM	RAB3A
CHM	RAB5A
CHM	RAB6A
CHM	RAB7A
CHML	RAB1A
CHML	RAB3A
CHML	RAB5A
CHML	RAB6A
CHMP1A	KIAA1715
CHMP1A	NR1I2
CHMP1A	STAMBP
CHMP1A	USP8
CHMP1A	VPS4A
CHMP1B	KIAA0174
CHMP1B	STAMBP
CHMP1B	USP8
CHMP2A	STAMBP
CHMP2A	VPS24
CHMP2A	VTA1
CHMP2B	TRAF2
CHMP2B	VHL
CHMP4A	PDCD6IP
CHMP4A	STAMBP
CHMP4A	SYT17
CHMP4B	STAMBP
CHMP4B	UBE2I
CHMP4B	VPS24
CHMP4C	STAMBP
CHMP4C	USP8
CHMP5	ISG15
CHMP5	VPS4A
CHMP5	VTA1
CHMP6	NXN
CHMP6	RAB17
CHMP6	SNF8
CHMP6	VPS25
CHMP7	PAFAH1B3
CHMP7	USP8
CHN1	GTF3C1
CHN1	MAPK8IP2
CHN1	RPS3A
CHN1	TGFBR1
CHN2	TGFBR1
CHP	PRSS23
CHP	SLC9A1
CHP	SLC9A2
CHP	SLC9A3
CHP	SLC9A4
CHP	SLC9A5
CHP2	SLC9A1
CHP2	SLC9A2
CHP2	SLC9A3
CHP2	SLC9A4
CHP2	SLC9A5
CHRAC1	POLE3
CHRAC1	SMARCA5
CHRAC1	XRCC5
CHRD	TWSG1
CHRDL2	INHBA
CHRM2	SET
CHRM3	CSNK1A1
CHRM3	SET
CHRNA1	CHRND
CHRNA1	CHRNE
CHRNA1	CHRNG
CHRNA1	ITGA7
CHRNA4	CSNK2B
CHRNA4	YWHAH
CHRNA7	FYN
CHRNA7	SQSTM1
CHST1	SFN
CHST12	UGGT1
CHST15	HCK
CHTF18	CHTF8
CHTF18	DDX11
CHTF18	DSCC1
CHTF18	HSP90AA1
CHTF18	HSPA4
CHTF18	MYC
CHTF18	PCNA
CHTF18	RAD21
CHTF18	RFC1
CHTF18	RFC2
CHTF18	RFC3
CHTF18	RFC4
CHTF18	RFC5
CHTF18	SMC1A
CHTF8	DSCC1
CHTF8	EIF4EBP1
CHTF8	RFC2
CHTF8	WBP4
CHUK	CNTN2
CHUK	COPS5
CHUK	CTNNB1
CHUK	CUEDC2
CHUK	CUL1
CHUK	DUSP1
CHUK	EIF2AK2
CHUK	EP300
CHUK	FANCA
CHUK	HIST2H3C
CHUK	HTT
CHUK	IKBKAP
CHUK	IKBKB
CHUK	IKBKG
CHUK	IRAK1
CHUK	IRF5
CHUK	IRS1
CHUK	MAP3K11
CHUK	MAP3K14
CHUK	MAP3K7
CHUK	MAP3K8
CHUK	NCOA3
CHUK	NCOR2
CHUK	NEDD8
CHUK	NFKB1
CHUK	NFKB2
CHUK	NFKBIA
CHUK	NFKBIB
CHUK	NLRP4
CHUK	PEBP1
CHUK	PPM1B
CHUK	PRKCA
CHUK	PRKCD
CHUK	PRKCI
CHUK	PRKCQ
CHUK	PRKDC
CHUK	RELA
CHUK	TANK
CHUK	TGFBR1
CHUK	TNF
CHUK	TNFAIP3
CHUK	TP73
CHUK	TRAF2
CHUK	TRAF3IP2
CHUK	TRIM40
CHUK	TRPC4AP
CHUK	UBE2I
CHUK	UBE2N
CHURC1	SERTAD1
CHURC1	ZBTB9
CIAO1	FAM96A
CIAO1	FAM96B
CIAO1	GAS8
CIAO1	HEATR2
CIAO1	KIAA1967
CIAO1	MCM5
CIAO1	MLF2
CIAO1	MYO1C
CIAO1	USP11
CIAO1	WDR5
CIAPIN1	GLRX3
CIAPIN1	MIA40
CIAPIN1	OSGEP
CIAPIN1	TAH18
CIB1	EXOSC10
CIB1	ITGB3
CIB1	NBR1
CIB1	NRIP1
CIB1	PAX3
CIB1	PLK2
CIB1	PLK3
CIB1	PRKDC
CIB1	PSEN1
CIB1	PSEN2
CIB1	PTK2
CIB1	RAC3
CIB1	UBR5
CIC	CSNK2B
CIC	NFYC
CIC	PLK1
CIDEA	CIDEB
CIDEA	ZBTB16
CIDEB	DFFA
CIDEB	DFFB
CIITA	GSK3B
CIITA	HDAC1
CIITA	HDAC2
CIITA	HDAC4
CIITA	HDAC5
CIITA	MAPK1
CIITA	MAPK3
CIITA	NCOA1
CIITA	PSMC2
CIITA	PSMC3
CIITA	PSMC5
CIITA	RFX5
CIITA	RFXANK
CIITA	SIN3B
CIITA	SMARCA4
CIITA	XPO1
CINP	CLUAP1
CIR1	HDAC2
CIR1	NCOR2
CIR1	RBPJ
CIR1	SAP30
CIR1	SNW1
CIRBP	LXN
CIRBP	PRMT1
CIRBP	RBMX
CIRH1A	UBC
CISD1	UBC
CISH	CUL5
CISH	EPOR
CISH	GHR
CISH	IL2RB
CISH	IL3RA
CISH	MYD88
CISH	TCEB1
CISH	TCEB2
CIT	DISC1
CIT	RAC1
CIT	RHOA
CIT	RHOB
CIT	RHOC
CIT	RND3
CIT	SUMO1
CIT2	HTT
CITED1	CREBBP
CITED1	EP300
CITED1	ESR1
CITED1	HSPA8
CITED1	SMAD4
CITED1	TFAP2B
CITED2	CREBBP
CITED2	EP300
CITED2	LHX2
CITED2	LHX3
CITED2	SMAD2
CITED2	SMAD3
CITED2	TBP
CITED2	TFAP2A
CITED2	TFAP2B
CITED2	TFAP2C
CITED4	EP300
CITED4	TFAP2A
CITED4	TFAP2B
CITED4	TFAP2C
CIZ1	DYNLL1
CKAP4	CLN3
CKAP4	UBC
CKAP4	USP50
CKAP5	DYNC1H1
CKAP5	KCTD5
CKAP5	MEPCE
CKAP5	SET
CKAP5	SLAIN2
CKAP5	SNW1
CKAP5	TACC1
CKAP5	TACC2
CKAP5	TACC3
CKAP5	ZW10
CKB	HDAC5
CKB	ILK
CKB	MAPK13
CKB	PSMA3
CKB	SERP2
CKB	TAB1
CKB	UBC
CKB	USP15
CKB	USPL1
CKI1	SNCA
CKM	FHL2
CKM	PSMD4
CKM	TRIM54
CKM	TRIM63
CKM	UBC
CKM	YWHAQ
CKMT1A	UBC
CKMT1B	HDAC5
CKMT1B	UBC
CKMT2	OLFML3
CKMT2	PSMD4
CKMT2	UNC119
CKS1A	SKP2
CKS1A	UBC
CKS1B	CDK1
CKS1B	COPS6
CKS1B	DUSP1
CKS1B	PSMD9
CKS1B	SKP2
CKS2	CDK1
CKS2	EEF1A1
CKS2	TSC22D4
CKS2	UNC119
CLASP1	CENPE
CLASP1	CLIP2
CLASP1	YWHAG
CLASP2	CENPE
CLASP2	CLIP1
CLASP2	CLIP2
CLASP2	FEZ1
CLASP2	FEZ2
CLASP2	LXN
CLASP2	MARK2
CLASP2	SMYD2
CLCA1	KCNMB1
CLCC1	UBC
CLCF1	CNTFR
CLCF1	CRLF1
CLCF1	PARK7
CLCN3	GOPC
CLCN3	PDZK1
CLCN3	SLC9A3R1
CLDN1	CLDN3
CLDN1	CLDN5
CLDN1	INADL
CLDN1	TJP1
CLDN1	TJP2
CLDN1	TJP3
CLDN1	UBC
CLDN12	STRN4
CLDN2	KRTAP4-12
CLDN2	TJP1
CLDN3	CLDN5
CLDN3	TJP1
CLDN4	TJP1
CLDN5	TJP1
CLDN6	TJP1
CLDN7	RHOXF2
CLDN7	TJP1
CLDN8	TJP1
CLEC1B	NINL
CLEC2L	EXT2
CLEC2L	FIBP
CLEC3B	GADD45A
CLEC3B	GSK3B
CLEC3B	HGF
CLEC3B	KRT18
CLEC3B	OSTF1
CLEC3B	OTUD4
CLEC3B	PLAT
CLEC3B	RPS6KA6
CLEC3B	RPS6KB1
CLEC3B	SH3GL2
CLEC3B	THRAP3
CLEC3B	TK1
CLEC4C	NEK2
CLEC4G	COX1
CLEC4G	CPN1
CLEC4G	EIF3I
CLEC4G	EIF6
CLEC4G	FTL
CLEC4G	GEM
CLEC4G	IFI35
CLEC4G	MAP3K11
CLEC4G	NUP214
CLEC4G	PKLR
CLEC4G	PRDX1
CLEC4G	RPSA
CLEC4G	SHBG
CLEC4G	WBP2
CLEC4M	MME
CLGN	SARM1
CLGN	TLR9
CLIC1	LSM1
CLIC1	TRAPPC2
CLIC2	TRAPPC2
CLIC3	MAPK15
CLIC4	DNM1
CLIC5	EZR
CLIC6	DRD2
CLIC6	DRD3
CLIC6	DRD4
CLINT1	CD2AP
CLINT1	CLTC
CLINT1	DNM1
CLINT1	EPS15
CLINT1	GABARAPL1
CLINT1	GGA2
CLINT1	MAP1LC3A
CLINT1	MAP1LC3B
CLINT1	OSBPL10
CLINT1	STAMBP
CLINT1	STAMBPL1
CLINT1	UBC
CLIP1	GORASP1
CLIP1	IQGAP1
CLIP1	MTOR
CLIP1	PAFAH1B1
CLIP1	RAC1
CLIP2	DYNLL1
CLIP2	MAX
CLK1	HTT
CLK1	LUC7L3
CLK1	NCOR1
CLK1	PRPF4
CLK1	SAFB
CLK1	SRSF1
CLK1	SRSF3
CLK1	UBL5
CLK1	YWHAG
CLK2	CLK3
CLK2	FANCM
CLK2	TOPBP1
CLK2	UBL5
CLK2	YWHAG
CLK3	TERF1
CLK3	TERF2
CLK3	YWHAG
CLK4	SFRS16
CLK4	UBL5
CLN3	COX15
CLN3	CPT1A
CLN3	CYC1
CLN3	DDOST
CLN3	DDX20
CLN3	ESYT2
CLN3	FANCI
CLN3	GANAB
CLN3	GCN1L1
CLN3	GEMIN4
CLN3	HSD17B12
CLN3	ILVBL
CLN3	IMMT
CLN3	IRAK1
CLN3	KIAA0368
CLN3	NPEPPS
CLN3	NUP205
CLN3	NUP93
CLN3	PHB
CLN3	PRKDC
CLN3	RIF1
CLN3	RPN2
CLN3	SBDS
CLN3	SEC61A2
CLN3	SFXN4
CLN3	SIGMAR1
CLN3	SLC25A10
CLN3	SLC25A11
CLN3	SLC25A22
CLN3	TELO2
CLN3	TMPO
CLN3	TRIP13
CLN3	UNC45A
CLN3	VDAC2
CLN3	XPO1
CLN3	XPOT
CLN5	KRT8
CLN6	UBC
CLNS1A	EIF2C3
CLNS1A	G3BP1
CLNS1A	ITGA2B
CLNS1A	LSM10
CLNS1A	LSM11
CLNS1A	PRMT5
CLNS1A	SNRPB
CLNS1A	SNRPD1
CLNS1A	SNRPD2
CLNS1A	SNRPD3
CLNS1A	SNRPE
CLNS1A	WDR77
CLOCK	EP300
CLOCK	KAT2B
CLOCK	RARA
CLOCK	RXRA
CLOCK	SIRT1
CLOCK	TIMELESS
CLP1	CPSF2
CLP1	CPSF6
CLP1	CPSF7
CLP1	NUDT21
CLP1	PCF11
CLP1	POLR2A
CLP1	SSB
CLP1	TSEN15
CLP1	TSEN2
CLP1	TSEN34
CLP1	TSEN54
CLPB	COPS6
CLPB	OSBPL10
CLPB	TERF2
CLPB	TTF2
CLPB	UCHL3
CLPB	USP30
CLPP	CLPX
CLPTM1	UNC93B1
CLPTM1L	PIK3C3
CLPTM1L	TMEM173
CLPTM1L	UBC
CLPTM1L	UNC93B1
CLPX	EBNA-LP
CLPX	FBXW11
CLPX	ICT1
CLPX	YBX1
CLSPN	FBXW11
CLSPN	LTA
CLSPN	MSH6
CLSPN	PCNA
CLSPN	PLK1
CLSPN	PMS2
CLSPN	RAD17
CLSPN	RAD9A
CLSPN	TIMELESS
CLSPN	USP28
CLSPN	USP7
CLSTN1	PSEN1
CLTA	HSPA8
CLTA	MAP1LC3A
CLTA	MAP1LC3B
CLTA	STAMBP
CLTA	TNK2
CLTC	CD2AP
CLTC	DNAJC6
CLTC	EBNA-LP
CLTC	EHD1
CLTC	EPN1
CLTC	EPN2
CLTC	ERH
CLTC	GGA1
CLTC	GGA2
CLTC	GGA3
CLTC	HDAC5
CLTC	HGS
CLTC	HIP1
CLTC	HTT
CLTC	IKBKE
CLTC	KIT
CLTC	LDLRAP1
CLTC	MAP1LC3A
CLTC	MAP3K10
CLTC	MAPK13
CLTC	MCC
CLTC	PCM1
CLTC	PICALM
CLTC	PRKACA
CLTC	PTTG1
CLTC	RICTOR
CLTC	SNCA
CLTC	SNX5
CLTC	SNX9
CLTC	SPG20
CLTC	STAM
CLTC	STAMBP
CLTC	STAMBPL1
CLTC	SUMO1
CLTC	TFE3
CLTC	TNK2
CLTC	TOM1
CLTC	UBC
CLTC	VCL
CLTC	WNK1
CLTC	YWHAQ
CLTCL1	SNX5
CLU	COMMD1
CLU	CUL1
CLU	DISC1
CLU	GRB2
CLU	H2AFX
CLU	LEP
CLU	LRP2
CLU	MMP25
CLU	NFKB1
CLU	NFKBIA
CLU	STAG2
CLU	SYVN1
CLU	TGFBR1
CLU	TGFBR2
CLU	TNIK
CLU	UBC
CLU	VLDLR
CLU	XRCC6
CLUAP1	MAGEA11
CLUAP1	UBC
CLYBL	GRB2
CLYBL	INPP5D
CLYBL	LAT
CLYBL	SH3KBP1
CMBL	CUL2
CMBL	EIF4A2
CMBL	H2AFX
CMIP	FLNA
CMIP	UBC
CMK1	HTT
CMTM3	MEST
CMTM3	RABAC1
CMTM6	DNMT3B
CMTM6	DUSP10
CMTM6	PPBP
CMTM6	SUMO2
CMTM6	XRCC6
CMYA5	PSMC4
CMYA5	SIRT1
CMYA5	SIRT3
CNBP	DAP3
CNBP	DHX9
CNBP	EBNA1BP2
CNBP	ERH
CNBP	FKTN
CNBP	HNRNPA3
CNBP	HNRNPAB
CNBP	HNRNPC
CNBP	HNRNPR
CNBP	HNRNPUL1
CNBP	IGF2BP1
CNBP	IGF2BP3
CNBP	MIS12
CNBP	MYH4
CNBP	PRMT1
CNBP	PURA
CNBP	RBMX
CNBP	RPA3
CNBP	RPL23A
CNBP	RPL3
CNBP	RPL31
CNBP	RPL34
CNBP	RPL35A
CNBP	RPL36
CNBP	RPS16
CNBP	RPS19
CNBP	RPS3A
CNBP	RSL1D1
CNBP	SYNCRIP
CNBP	ZWINT
CNDP2	UBC
CNGA1	SLC24A1
CNGB1	SRRM1
CNIH4	TOR1A
CNIH4	UBC
CNKSR1	CYTH3
CNKSR1	RAF1
CNKSR1	RALGDS
CNKSR1	RASSF1
CNKSR1	RHOD
CNKSR1	RHPN2
CNKSR1	STK3
CNKSR1	STK4
CNKSR2	LRRC7
CNKSR2	MOBKL2B
CNKSR2	RAF1
CNKSR2	RALA
CNKSR2	RLF
CNKSR2	TNFAIP3
CNKSR2	TNIK
CNN1	MYO1A
CNN1	TNNC1
CNN1	TPM1
CNN3	EMD
CNNM2	RYK
CNNM3	HNRNPK
CNNM3	KRTAP4-12
CNNM3	MDFI
CNNM3	PTP4A2
CNNM3	PTP4A3
CNNM3	RBPMS
CNNM3	RYK
CNNM3	TMEM173
CNNM3	UBC
CNNM4	PTP4A2
CNO	PLDN
CNO	SNAPIN
CNOT1	CAPZA1
CNOT1	CNOT2
CNOT1	CNOT3
CNOT1	CNOT4
CNOT1	CNOT8
CNOT1	GTF2A1
CNOT1	UBC
CNOT1	USP22
CNOT10	CNOT3
CNOT10	CNOT8
CNOT10	USP22
CNOT2	CNOT3
CNOT2	DDB1
CNOT2	GPS2
CNOT2	HDAC3
CNOT2	NCOR1
CNOT2	NCOR2
CNOT3	CNOT8
CNOT3	FHL2
CNOT3	RAVER1
CNOT3	RNF219
CNOT3	RQCD1
CNOT3	SRRM1
CNOT3	TNKS1BP1
CNOT3	TOB2
CNOT4	KDM5C
